SKU;STOCK;TIMESTAMP
16214435004;0;2014-03-19 12:34:29
16214435005;0;2014-03-19 12:34:29
16214437001;0;2014-03-19 12:34:29
16214437002;0;2014-03-19 12:34:29
16214437003;0;2014-03-19 12:34:29
16214437004;0;2014-03-19 12:34:29
16214437005;0;2014-03-19 12:34:29
16214445001;0;2014-03-19 12:34:29
16214445002;0;2014-03-19 12:34:29
16214445003;0;2014-03-19 12:34:29
16214445004;0;2014-03-19 12:34:29
16214445005;0;2014-03-19 12:34:29
16214452001;0;2014-03-19 12:34:29
16214452002;0;2014-03-19 12:34:29
16214452003;0;2014-03-19 12:34:29
16214452004;0;2014-03-19 12:34:29
16214452005;0;2014-03-19 12:34:29
16214454001;0;2014-03-19 12:34:29
16214454002;0;2014-03-19 12:34:29
16214454003;0;2014-03-19 12:34:29
16214454004;0;2014-03-19 12:34:29
16214454005;0;2014-03-19 12:34:29
16214461001;0;2014-03-19 12:34:29
16214461002;47;2014-03-19 12:34:29
16214461003;0;2014-03-19 12:34:29
16214461004;0;2014-03-19 12:34:29
16214461005;0;2014-03-19 12:34:29
162144a3601;0;2014-03-19 12:34:29
162144a3602;0;2014-03-19 12:34:29
162144a3603;0;2014-03-19 12:34:29
162144a3604;0;2014-03-19 12:34:29
162144a3605;0;2014-03-19 12:34:29
162144a3701;0;2014-03-19 12:34:29
162144a3702;0;2014-03-19 12:34:29
162144a3703;0;2014-03-19 12:34:29
162144a3704;0;2014-03-19 12:34:29
162144a3705;0;2014-03-19 12:34:29
16214600100;0;2014-03-19 12:34:29
16214600101;0;2014-03-19 12:34:29
16214600102;0;2014-03-19 12:34:29
16214600103;0;2014-03-19 12:34:29
16214600104;0;2014-03-19 12:34:29
16214600105;0;2014-03-19 12:34:29
16214600200;0;2014-03-19 12:34:29
16214600201;0;2014-03-19 12:34:29
16214600202;0;2014-03-19 12:34:29
16214600203;0;2014-03-19 12:34:29
16214600204;0;2014-03-19 12:34:29
16214600205;0;2014-03-19 12:34:29
16214600400;0;2014-03-19 12:34:29
16214600401;0;2014-03-19 12:34:29
16214600402;0;2014-03-19 12:34:29
16214600403;0;2014-03-19 12:34:29
16214600404;0;2014-03-19 12:34:29
16214600405;0;2014-03-19 12:34:29
16214616200;0;2014-03-19 12:34:29
16214616201;0;2014-03-19 12:34:29
16214616202;0;2014-03-19 12:34:29
16214616203;0;2014-03-19 12:34:29
16214616204;0;2014-03-19 12:34:29
16214616205;0;2014-03-19 12:34:29
16214623500;0;2014-03-19 12:34:29
16214623501;0;2014-03-19 12:34:29
16214623502;0;2014-03-19 12:34:29
16214623503;0;2014-03-19 12:34:29
16214623504;0;2014-03-19 12:34:29
16214623505;0;2014-03-19 12:34:29
16214631000;0;2014-03-19 12:34:29
16214631001;0;2014-03-19 12:34:29
16214631002;0;2014-03-19 12:34:29
16214631003;0;2014-03-19 12:34:29
16214631004;0;2014-03-19 12:34:29
16214631005;0;2014-03-19 12:34:29
16214635000;0;2014-03-19 12:34:29
16214635001;0;2014-03-19 12:34:29
16214635002;0;2014-03-19 12:34:29
16214635003;0;2014-03-19 12:34:29
16214635004;0;2014-03-19 12:34:29
16214635005;0;2014-03-19 12:34:29
16214637000;0;2014-03-19 12:34:29
16214637001;0;2014-03-19 12:34:29
16214637002;0;2014-03-19 12:34:29
16214637003;0;2014-03-19 12:34:29
16214637004;0;2014-03-19 12:34:29
16214637005;0;2014-03-19 12:34:29
16214645000;0;2014-03-19 12:34:29
16214645001;0;2014-03-19 12:34:29
16214645002;0;2014-03-19 12:34:29
16214645003;0;2014-03-19 12:34:29
16214645004;0;2014-03-19 12:34:29
16214645005;0;2014-03-19 12:34:29
16214652000;0;2014-03-19 12:34:29
16214652001;0;2014-03-19 12:34:29
16214652002;0;2014-03-19 12:34:29
16214652003;0;2014-03-19 12:34:29
16214652004;0;2014-03-19 12:34:29
16214652005;0;2014-03-19 12:34:29
16214654000;0;2014-03-19 12:34:29
16214654001;0;2014-03-19 12:34:29
16214654002;0;2014-03-19 12:34:29
16214654003;0;2014-03-19 12:34:29
16214654004;0;2014-03-19 12:34:29
16214654005;0;2014-03-19 12:34:29
16214661000;0;2014-03-19 12:34:29
16214661001;0;2014-03-19 12:34:29
16214661002;0;2014-03-19 12:34:29
16214661003;0;2014-03-19 12:34:29
16214661004;0;2014-03-19 12:34:29
16214661005;0;2014-03-19 12:34:29
162146a3600;0;2014-03-19 12:34:29
162146a3601;0;2014-03-19 12:34:29
162146a3602;0;2014-03-19 12:34:29
162146a3603;0;2014-03-19 12:34:29
162146a3604;0;2014-03-19 12:34:29
162146a3605;0;2014-03-19 12:34:29
162146a3700;0;2014-03-19 12:34:29
162146a3701;0;2014-03-19 12:34:29
162146a3702;0;2014-03-19 12:34:29
162146a3703;0;2014-03-19 12:34:29
162146a3704;0;2014-03-19 12:34:29
162146a3705;0;2014-03-19 12:34:29
16214800100;0;2014-03-19 12:34:29
16214800101;0;2014-03-19 12:34:29
16214800102;0;2014-03-19 12:34:29
16214800103;0;2014-03-19 12:34:29
16214800104;0;2014-03-19 12:34:29
16214800105;0;2014-03-19 12:34:29
16214800200;0;2014-03-19 12:34:29
16214800201;0;2014-03-19 12:34:29
16214800202;0;2014-03-19 12:34:29
16214800203;0;2014-03-19 12:34:29
16214800204;0;2014-03-19 12:34:29
16214800205;0;2014-03-19 12:34:29
16214800400;0;2014-03-19 12:34:29
16214800401;0;2014-03-19 12:34:29
16214800402;0;2014-03-19 12:34:29
16214800403;0;2014-03-19 12:34:29
16214800404;0;2014-03-19 12:34:29
16214800405;0;2014-03-19 12:34:29
16214816200;0;2014-03-19 12:34:29
16214816201;0;2014-03-19 12:34:29
16214816202;0;2014-03-19 12:34:29
16214816203;0;2014-03-19 12:34:29
16214816204;0;2014-03-19 12:34:29
16214816205;0;2014-03-19 12:34:29
16214823500;0;2014-03-19 12:34:29
16214823501;0;2014-03-19 12:34:29
16214823502;0;2014-03-19 12:34:29
16214823503;0;2014-03-19 12:34:29
16214823504;0;2014-03-19 12:34:29
16214823505;0;2014-03-19 12:34:29
16214831000;0;2014-03-19 12:34:29
16214831001;0;2014-03-19 12:34:29
16214831002;0;2014-03-19 12:34:29
16214831003;0;2014-03-19 12:34:29
16214831004;0;2014-03-19 12:34:29
16214831005;0;2014-03-19 12:34:29
16214835000;0;2014-03-19 12:34:29
16214835001;0;2014-03-19 12:34:29
16214835002;0;2014-03-19 12:34:29
16214835003;0;2014-03-19 12:34:29
16214835004;0;2014-03-19 12:34:29
16214835005;0;2014-03-19 12:34:29
16214837000;0;2014-03-19 12:34:29
16214837001;0;2014-03-19 12:34:29
16214837002;0;2014-03-19 12:34:29
16214837003;0;2014-03-19 12:34:29
16214837004;0;2014-03-19 12:34:29
16214837005;0;2014-03-19 12:34:29
16214845000;0;2014-03-19 12:34:29
16214845001;0;2014-03-19 12:34:29
16214845002;0;2014-03-19 12:34:29
16214845003;0;2014-03-19 12:34:29
16214845004;0;2014-03-19 12:34:29
16214845005;0;2014-03-19 12:34:29
16214852000;0;2014-03-19 12:34:29
16214852001;0;2014-03-19 12:34:29
16214852002;0;2014-03-19 12:34:29
16214852003;0;2014-03-19 12:34:29
16214852004;0;2014-03-19 12:34:29
16214852005;0;2014-03-19 12:34:29
16214854000;0;2014-03-19 12:34:29
16214854001;0;2014-03-19 12:34:29
16214854002;0;2014-03-19 12:34:29
16214854003;0;2014-03-19 12:34:29
16214854004;0;2014-03-19 12:34:29
16214854005;0;2014-03-19 12:34:29
16214861000;0;2014-03-19 12:34:29
16214861001;0;2014-03-19 12:34:29
16214861002;0;2014-03-19 12:34:29
16214861003;0;2014-03-19 12:34:29
16214861004;0;2014-03-19 12:34:29
16214861005;0;2014-03-19 12:34:29
162148a3600;0;2014-03-19 12:34:29
162148a3601;0;2014-03-19 12:34:29
162148a3602;0;2014-03-19 12:34:29
162148a3603;0;2014-03-19 12:34:29
162148a3604;0;2014-03-19 12:34:29
162148a3605;0;2014-03-19 12:34:29
162148a3700;0;2014-03-19 12:34:29
162148a3701;0;2014-03-19 12:34:29
162148a3702;0;2014-03-19 12:34:29
162148a3703;0;2014-03-19 12:34:29
162148a3704;0;2014-03-19 12:34:29
162148a3705;0;2014-03-19 12:34:29
16215000100;0;2014-03-19 12:34:29
16215000101;0;2014-03-19 12:34:29
16215000102;0;2014-03-19 12:34:29
16215000103;0;2014-03-19 12:34:29
16215000104;0;2014-03-19 12:34:29
16215000105;0;2014-03-19 12:34:29
16215000200;0;2014-03-19 12:34:29
16215000201;0;2014-03-19 12:34:29
16215000202;0;2014-03-19 12:34:29
16215000203;0;2014-03-19 12:34:29
16215000204;0;2014-03-19 12:34:29
16215000205;0;2014-03-19 12:34:29
16215000400;0;2014-03-19 12:34:29
16215000401;0;2014-03-19 12:34:29
16215000402;0;2014-03-19 12:34:29
16215000403;0;2014-03-19 12:34:29
16215000404;0;2014-03-19 12:34:29
16215000405;0;2014-03-19 12:34:29
16215016200;0;2014-03-19 12:34:29
16215016201;0;2014-03-19 12:34:29
16215016202;0;2014-03-19 12:34:29
16215016203;0;2014-03-19 12:34:29
16215016204;0;2014-03-19 12:34:29
16215016205;0;2014-03-19 12:34:29
16215023500;0;2014-03-19 12:34:29
16215023501;0;2014-03-19 12:34:29
16215023502;0;2014-03-19 12:34:29
16215023503;0;2014-03-19 12:34:29
16215023504;0;2014-03-19 12:34:29
16215023505;0;2014-03-19 12:34:29
16215031000;0;2014-03-19 12:34:29
16215031001;0;2014-03-19 12:34:29
16215031002;0;2014-03-19 12:34:29
16215031003;0;2014-03-19 12:34:29
16215031004;0;2014-03-19 12:34:29
16215031005;0;2014-03-19 12:34:29
16215035000;0;2014-03-19 12:34:29
16215035001;0;2014-03-19 12:34:29
16215035002;0;2014-03-19 12:34:29
16215035003;0;2014-03-19 12:34:29
16215035004;0;2014-03-19 12:34:29
16215035005;0;2014-03-19 12:34:29
16215037000;0;2014-03-19 12:34:29
16215037001;0;2014-03-19 12:34:29
16215037002;0;2014-03-19 12:34:29
16215037003;0;2014-03-19 12:34:29
16215037004;0;2014-03-19 12:34:29
16215037005;0;2014-03-19 12:34:29
16215045000;0;2014-03-19 12:34:29
16215045001;0;2014-03-19 12:34:29
16215045002;0;2014-03-19 12:34:29
16215045003;0;2014-03-19 12:34:29
16215045004;0;2014-03-19 12:34:29
16215045005;0;2014-03-19 12:34:29
16215052000;0;2014-03-19 12:34:29
16215052001;0;2014-03-19 12:34:29
16215052002;0;2014-03-19 12:34:29
16215052003;0;2014-03-19 12:34:29
16215052004;0;2014-03-19 12:34:29
16215052005;0;2014-03-19 12:34:29
16215054000;0;2014-03-19 12:34:29
16215054001;0;2014-03-19 12:34:29
16215054002;0;2014-03-19 12:34:29
16215054003;0;2014-03-19 12:34:29
16215054004;0;2014-03-19 12:34:29
16215054005;0;2014-03-19 12:34:29
16215061000;0;2014-03-19 12:34:29
16215061001;0;2014-03-19 12:34:29
16215061002;0;2014-03-19 12:34:29
16215061003;0;2014-03-19 12:34:29
16215061004;0;2014-03-19 12:34:29
16215061005;0;2014-03-19 12:34:29
162150a3600;0;2014-03-19 12:34:29
162150a3601;0;2014-03-19 12:34:29
162150a3602;0;2014-03-19 12:34:29
162150a3603;0;2014-03-19 12:34:29
162150a3604;0;2014-03-19 12:34:29
162150a3605;0;2014-03-19 12:34:29
162150a3700;0;2014-03-19 12:34:29
162150a3701;0;2014-03-19 12:34:29
162150a3702;0;2014-03-19 12:34:29
162150a3703;0;2014-03-19 12:34:29
162150a3704;0;2014-03-19 12:34:29
162150a3705;0;2014-03-19 12:34:29
16215200201;37;2014-03-19 12:34:29
16215200202;27;2014-03-19 12:34:29
16215200203;48;2014-03-19 12:34:29
16215200204;40;2014-03-19 12:34:29
16215200205;0;2014-03-19 12:34:29
16215200401;24;2014-03-19 12:34:29
16215200402;48;2014-03-19 12:34:29
16215200403;71;2014-03-19 12:34:29
16215200404;48;2014-03-19 12:34:29
16215200405;24;2014-03-19 12:34:29
16215214001;23;2014-03-19 12:34:29
16215214002;24;2014-03-19 12:34:29
16215214003;0;2014-03-19 12:34:29
16215214004;24;2014-03-19 12:34:29
16215214005;24;2014-03-19 12:34:29
16215237001;22;2014-03-19 12:34:29
16215237002;8;2014-03-19 12:34:29
16215237003;22;2014-03-19 12:34:29
16215237004;19;2014-03-19 12:34:29
16215237005;24;2014-03-19 12:34:29
16215245001;24;2014-03-19 12:34:29
16215245002;48;2014-03-19 12:34:29
16215245003;0;2014-03-19 12:34:29
16215245004;48;2014-03-19 12:34:29
16215245005;24;2014-03-19 12:34:29
16215261001;24;2014-03-19 12:34:29
16215261002;45;2014-03-19 12:34:29
16215261003;68;2014-03-19 12:34:29
16215261004;38;2014-03-19 12:34:29
16215261005;23;2014-03-19 12:34:29
16215266001;19;2014-03-19 12:34:29
16215266002;24;2014-03-19 12:34:29
16215266003;10;2014-03-19 12:34:29
16215266004;9;2014-03-19 12:34:29
16215266005;24;2014-03-19 12:34:29
162152a3601;23;2014-03-19 12:34:29
162152a3602;46;2014-03-19 12:34:29
162152a3603;71;2014-03-19 12:34:29
162152a3604;46;2014-03-19 12:34:29
162152a3605;22;2014-03-19 12:34:29
162152a3801;24;2014-03-19 12:34:29
162152a3802;24;2014-03-19 12:34:29
162152a3803;24;2014-03-19 12:34:29
162152a3804;22;2014-03-19 12:34:29
162152a3805;24;2014-03-19 12:34:29
16215400201;21;2014-03-19 12:34:29
16215400202;31;2014-03-19 12:34:29
16215400203;14;2014-03-19 12:34:29
16215400204;55;2014-03-19 12:34:29
16215400205;13;2014-03-19 12:34:29
16215400401;36;2014-03-19 12:34:29
16215400402;72;2014-03-19 12:34:29
16215400403;0;2014-03-19 12:34:29
16215400404;0;2014-03-19 12:34:29
16215400405;0;2014-03-19 12:34:29
16215414001;0;2014-03-19 12:34:29
16215414002;0;2014-03-19 12:34:29
16215414003;0;2014-03-19 12:34:29
16215414004;0;2014-03-19 12:34:29
16215414005;0;2014-03-19 12:34:29
16215437001;0;2014-03-19 12:34:29
16215437002;0;2014-03-19 12:34:29
16215437003;0;2014-03-19 12:34:29
16215437004;1;2014-03-19 12:34:29
16215437005;0;2014-03-19 12:34:29
16215445001;0;2014-03-19 12:34:29
16215445002;0;2014-03-19 12:34:29
16215445003;0;2014-03-19 12:34:29
16215445004;0;2014-03-19 12:34:29
16215445005;0;2014-03-19 12:34:29
16215461001;0;2014-03-19 12:34:29
16215461002;0;2014-03-19 12:34:29
16215461003;0;2014-03-19 12:34:29
16215461004;0;2014-03-19 12:34:29
16215461005;0;2014-03-19 12:34:29
16215466001;0;2014-03-19 12:34:29
16215466002;0;2014-03-19 12:34:29
16215466003;0;2014-03-19 12:34:29
16215466004;0;2014-03-19 12:34:29
16215466005;0;2014-03-19 12:34:29
162154a3601;0;2014-03-19 12:34:29
162154a3602;0;2014-03-19 12:34:29
162154a3603;0;2014-03-19 12:34:29
162154a3604;0;2014-03-19 12:34:29
162154a3605;0;2014-03-19 12:34:29
162154a3801;0;2014-03-19 12:34:29
162154a3802;0;2014-03-19 12:34:29
162154a3803;0;2014-03-19 12:34:29
162154a3804;0;2014-03-19 12:34:29
162154a3805;0;2014-03-19 12:34:29
16220200101;102;2014-03-19 12:34:29
16220200102;62;2014-03-19 12:34:29
16220200103;8;2014-03-19 12:34:29
16220200104;0;2014-03-19 12:34:29
16220200105;78;2014-03-19 12:34:29
16220200113;33;2014-03-19 12:34:29
16220200201;206;2014-03-19 12:34:29
16220200202;385;2014-03-19 12:34:29
16220200203;576;2014-03-19 12:34:29
16220200204;0;2014-03-19 12:34:29
16220200205;210;2014-03-19 12:34:29
16220200213;38;2014-03-19 12:34:29
16220200301;367;2014-03-19 12:34:29
16220200302;709;2014-03-19 12:34:29
16220200303;904;2014-03-19 12:34:29
16220200304;409;2014-03-19 12:34:29
16220200305;121;2014-03-19 12:34:29
16220200313;25;2014-03-19 12:34:29
16220200401;139;2014-03-19 12:34:29
16220200402;195;2014-03-19 12:34:29
16220200403;262;2014-03-19 12:34:29
16220200404;0;2014-03-19 12:34:29
16220200405;38;2014-03-19 12:34:29
16220237001;24;2014-03-19 12:34:29
16220237002;45;2014-03-19 12:34:29
16220237003;64;2014-03-19 12:34:29
16220237004;0;2014-03-19 12:34:29
16220237005;41;2014-03-19 12:34:29
16220241001;33;2014-03-19 12:34:29
16220241002;85;2014-03-19 12:34:29
16220241003;19;2014-03-19 12:34:29
16220241004;39;2014-03-19 12:34:29
16220241005;13;2014-03-19 12:34:29
16220245001;204;2014-03-19 12:34:29
16220245002;315;2014-03-19 12:34:29
16220245003;361;2014-03-19 12:34:29
16220245004;0;2014-03-19 12:34:29
16220245005;101;2014-03-19 12:34:29
16220254001;110;2014-03-19 12:34:29
16220254002;164;2014-03-19 12:34:29
16220254003;190;2014-03-19 12:34:29
16220254004;0;2014-03-19 12:34:29
16220254005;77;2014-03-19 12:34:29
16220261001;159;2014-03-19 12:34:29
16220261002;471;2014-03-19 12:34:29
16220261003;481;2014-03-19 12:34:29
16220261004;375;2014-03-19 12:34:29
16220261005;151;2014-03-19 12:34:29
16220261013;32;2014-03-19 12:34:29
162202a3601;143;2014-03-19 12:34:29
162202a3602;160;2014-03-19 12:34:29
162202a3603;332;2014-03-19 12:34:29
162202a3604;53;2014-03-19 12:34:29
162202a3605;57;2014-03-19 12:34:29
162202a3901;41;2014-03-19 12:34:29
162202a3902;34;2014-03-19 12:34:29
162202a3903;40;2014-03-19 12:34:29
162202a3904;0;2014-03-19 12:34:29
162202a3905;23;2014-03-19 12:34:29
16220800101;30;2014-03-19 12:34:29
16220800102;70;2014-03-19 12:34:29
16220800103;73;2014-03-19 12:34:29
16220800104;51;2014-03-19 12:34:29
16220800105;21;2014-03-19 12:34:29
16220800201;213;2014-03-19 12:34:29
16220800202;0;2014-03-19 12:34:29
16220800203;126;2014-03-19 12:34:29
16220800204;0;2014-03-19 12:34:29
16220800205;237;2014-03-19 12:34:29
16220800301;36;2014-03-19 12:34:29
16220800302;88;2014-03-19 12:34:29
16220800303;43;2014-03-19 12:34:29
16220800304;77;2014-03-19 12:34:29
16220800305;30;2014-03-19 12:34:29
16220800401;38;2014-03-19 12:34:29
16220800402;91;2014-03-19 12:34:29
16220800403;91;2014-03-19 12:34:29
16220800404;69;2014-03-19 12:34:29
16220800405;22;2014-03-19 12:34:29
16220804001;14;2014-03-19 12:34:29
16220804002;8;2014-03-19 12:34:29
16220804003;10;2014-03-19 12:34:29
16220804004;16;2014-03-19 12:34:29
16220804005;21;2014-03-19 12:34:29
16220814001;9;2014-03-19 12:34:29
16220814002;10;2014-03-19 12:34:29
16220814003;0;2014-03-19 12:34:29
16220814004;7;2014-03-19 12:34:29
16220814005;11;2014-03-19 12:34:29
16220816201;1;2014-03-19 12:34:29
16220816202;0;2014-03-19 12:34:29
16220816203;14;2014-03-19 12:34:29
16220816204;0;2014-03-19 12:34:29
16220816205;13;2014-03-19 12:34:29
16220823501;18;2014-03-19 12:34:29
16220823502;1;2014-03-19 12:34:29
16220823503;22;2014-03-19 12:34:29
16220823504;10;2014-03-19 12:34:29
16220823505;10;2014-03-19 12:34:29
16220835001;11;2014-03-19 12:34:29
16220835002;9;2014-03-19 12:34:29
16220835003;6;2014-03-19 12:34:29
16220835004;12;2014-03-19 12:34:29
16220835005;15;2014-03-19 12:34:29
16220837001;24;2014-03-19 12:34:29
16220837002;0;2014-03-19 12:34:29
16220837003;0;2014-03-19 12:34:29
16220837004;0;2014-03-19 12:34:29
16220837005;18;2014-03-19 12:34:29
16220841001;17;2014-03-19 12:34:29
16220841002;20;2014-03-19 12:34:29
16220841003;0;2014-03-19 12:34:29
16220841004;8;2014-03-19 12:34:29
16220841005;12;2014-03-19 12:34:29
16220845001;27;2014-03-19 12:34:29
16220845002;38;2014-03-19 12:34:29
16220845003;35;2014-03-19 12:34:29
16220845004;39;2014-03-19 12:34:29
16220845005;33;2014-03-19 12:34:29
16220852001;19;2014-03-19 12:34:29
16220852002;7;2014-03-19 12:34:29
16220852003;0;2014-03-19 12:34:29
16220852004;14;2014-03-19 12:34:29
16220852005;13;2014-03-19 12:34:29
16220854001;3;2014-03-19 12:34:29
16220854002;14;2014-03-19 12:34:29
16220854003;36;2014-03-19 12:34:29
16220854004;14;2014-03-19 12:34:29
16220854005;21;2014-03-19 12:34:29
16220855501;9;2014-03-19 12:34:29
16220855502;0;2014-03-19 12:34:29
16220855503;0;2014-03-19 12:34:29
16220855504;7;2014-03-19 12:34:29
16220855505;12;2014-03-19 12:34:29
16220861001;54;2014-03-19 12:34:29
16220861002;171;2014-03-19 12:34:29
16220861003;177;2014-03-19 12:34:29
16220861004;161;2014-03-19 12:34:29
16220861005;81;2014-03-19 12:34:29
16220866001;2;2014-03-19 12:34:29
16220866002;19;2014-03-19 12:34:29
16220866003;52;2014-03-19 12:34:29
16220866004;29;2014-03-19 12:34:29
16220866005;0;2014-03-19 12:34:29
162208a3601;5;2014-03-19 12:34:29
162208a3602;15;2014-03-19 12:34:29
162208a3603;21;2014-03-19 12:34:29
162208a3604;48;2014-03-19 12:34:29
162208a3605;17;2014-03-19 12:34:29
162208a3701;16;2014-03-19 12:34:29
162208a3702;14;2014-03-19 12:34:29
162208a3703;18;2014-03-19 12:34:29
162208a3704;0;2014-03-19 12:34:29
162208a3705;4;2014-03-19 12:34:29
162208a3801;10;2014-03-19 12:34:29
162208a3802;0;2014-03-19 12:34:29
162208a3803;5;2014-03-19 12:34:29
162208a3804;0;2014-03-19 12:34:29
162208a3805;3;2014-03-19 12:34:29
16221600101;49;2014-03-19 12:34:29
16221600102;78;2014-03-19 12:34:29
16221600103;71;2014-03-19 12:34:29
16221600104;0;2014-03-19 12:34:29
16221600105;31;2014-03-19 12:34:29
16221600201;110;2014-03-19 12:34:29
16221600202;201;2014-03-19 12:34:29
16221600203;136;2014-03-19 12:34:29
16221600204;58;2014-03-19 12:34:29
16221600205;58;2014-03-19 12:34:29
16221600301;74;2014-03-19 12:34:29
16221600302;58;2014-03-19 12:34:29
16221600303;117;2014-03-19 12:34:29
16221600304;61;2014-03-19 12:34:29
16221600305;49;2014-03-19 12:34:29
16221600401;110;2014-03-19 12:34:29
16221600402;24;2014-03-19 12:34:29
16221600403;143;2014-03-19 12:34:29
16221600404;65;2014-03-19 12:34:29
16221600405;47;2014-03-19 12:34:29
16221627701;11;2014-03-19 12:34:29
16221627702;21;2014-03-19 12:34:29
16221627703;32;2014-03-19 12:34:29
16221627704;0;2014-03-19 12:34:29
16221627705;13;2014-03-19 12:34:29
16221635001;35;2014-03-19 12:34:29
16221635002;28;2014-03-19 12:34:29
16221635003;31;2014-03-19 12:34:29
16221635004;8;2014-03-19 12:34:29
16221635005;19;2014-03-19 12:34:29
16221637001;33;2014-03-19 12:34:29
16221637002;33;2014-03-19 12:34:29
16221637003;8;2014-03-19 12:34:29
16221637004;0;2014-03-19 12:34:29
16221637005;41;2014-03-19 12:34:29
16221641001;36;2014-03-19 12:34:29
16221641002;32;2014-03-19 12:34:29
16221641003;32;2014-03-19 12:34:29
16221641004;33;2014-03-19 12:34:29
16221641005;21;2014-03-19 12:34:29
16221645001;71;2014-03-19 12:34:29
16221645002;213;2014-03-19 12:34:29
16221645003;23;2014-03-19 12:34:29
16221645004;59;2014-03-19 12:34:29
16221645005;37;2014-03-19 12:34:29
16221652001;19;2014-03-19 12:34:29
16221652002;56;2014-03-19 12:34:29
16221652003;1;2014-03-19 12:34:29
16221652004;44;2014-03-19 12:34:29
16221652005;12;2014-03-19 12:34:29
16221654001;41;2014-03-19 12:34:29
16221654002;26;2014-03-19 12:34:29
16221654003;34;2014-03-19 12:34:29
16221654004;0;2014-03-19 12:34:29
16221654005;18;2014-03-19 12:34:29
16221661001;126;2014-03-19 12:34:29
16221661002;198;2014-03-19 12:34:29
16221661003;268;2014-03-19 12:34:29
16221661004;178;2014-03-19 12:34:29
16221661005;52;2014-03-19 12:34:29
162216a3601;4;2014-03-19 12:34:29
162216a3602;22;2014-03-19 12:34:29
162216a3603;11;2014-03-19 12:34:29
162216a3604;0;2014-03-19 12:34:29
162216a3605;15;2014-03-19 12:34:29
162216a3801;30;2014-03-19 12:34:29
162216a3802;17;2014-03-19 12:34:29
162216a3803;0;2014-03-19 12:34:29
162216a3804;0;2014-03-19 12:34:29
162216a3805;5;2014-03-19 12:34:29
16222800101;23;2014-03-19 12:34:29
16222800102;21;2014-03-19 12:34:29
16222800103;18;2014-03-19 12:34:29
16222800104;20;2014-03-19 12:34:29
16222800105;24;2014-03-19 12:34:29
16222800201;33;2014-03-19 12:34:29
16222800202;36;2014-03-19 12:34:29
16222800203;27;2014-03-19 12:34:29
16222800204;47;2014-03-19 12:34:29
16222800205;27;2014-03-19 12:34:29
16222861001;21;2014-03-19 12:34:29
16222861002;38;2014-03-19 12:34:29
16222861003;46;2014-03-19 12:34:29
16222861004;43;2014-03-19 12:34:29
16222861005;24;2014-03-19 12:34:29
162228a3601;29;2014-03-19 12:34:29
162228a3602;43;2014-03-19 12:34:29
162228a3603;58;2014-03-19 12:34:29
162228a3604;43;2014-03-19 12:34:29
162228a3605;29;2014-03-19 12:34:29
162228a3701;47;2014-03-19 12:34:29
162228a3702;64;2014-03-19 12:34:29
162228a3703;83;2014-03-19 12:34:29
162228a3704;43;2014-03-19 12:34:29
162228a3705;8;2014-03-19 12:34:29
16223000101;10;2014-03-19 12:34:29
16223000102;16;2014-03-19 12:34:29
16223000103;45;2014-03-19 12:34:29
16223000104;15;2014-03-19 12:34:29
16223000105;4;2014-03-19 12:34:29
16223000201;12;2014-03-19 12:34:29
16223000202;101;2014-03-19 12:34:29
16223000203;0;2014-03-19 12:34:29
16223000204;83;2014-03-19 12:34:29
16223000205;0;2014-03-19 12:34:29
16223061001;41;2014-03-19 12:34:29
16223061002;94;2014-03-19 12:34:29
16223061003;89;2014-03-19 12:34:29
16223061004;78;2014-03-19 12:34:29
16223061005;31;2014-03-19 12:34:29
162230a3601;28;2014-03-19 12:34:29
162230a3602;20;2014-03-19 12:34:29
162230a3603;15;2014-03-19 12:34:29
162230a3604;43;2014-03-19 12:34:29
162230a3605;56;2014-03-19 12:34:29
162230a3701;65;2014-03-19 12:34:29
162230a3702;93;2014-03-19 12:34:29
162230a3703;0;2014-03-19 12:34:29
162230a3704;52;2014-03-19 12:34:29
162230a3705;43;2014-03-19 12:34:29
16251000201;6;2014-03-19 12:34:29
16251000202;23;2014-03-19 12:34:29
16251000203;12;2014-03-19 12:34:29
16251000204;17;2014-03-19 12:34:29
16251000205;4;2014-03-19 12:34:29
16251000401;11;2014-03-19 12:34:29
16251000402;17;2014-03-19 12:34:29
16251000403;31;2014-03-19 12:34:29
16251000404;21;2014-03-19 12:34:29
16251000405;12;2014-03-19 12:34:29
16251045001;11;2014-03-19 12:34:29
16251045002;14;2014-03-19 12:34:29
16251045003;12;2014-03-19 12:34:29
16251045004;21;2014-03-19 12:34:29
16251045005;12;2014-03-19 12:34:29
16251054001;4;2014-03-19 12:34:29
16251054002;5;2014-03-19 12:34:29
16251054003;10;2014-03-19 12:34:29
16251054004;9;2014-03-19 12:34:29
16251054005;10;2014-03-19 12:34:29
162510a3601;6;2014-03-19 12:34:29
162510a3602;21;2014-03-19 12:34:29
162510a3603;28;2014-03-19 12:34:29
162510a3604;23;2014-03-19 12:34:29
162510a3605;11;2014-03-19 12:34:29
162510i2501;12;2014-03-19 12:34:29
162510i2502;12;2014-03-19 12:34:29
162510i2503;11;2014-03-19 12:34:29
162510i2504;12;2014-03-19 12:34:29
162510i2505;12;2014-03-19 12:34:29
16251100261;24;2014-03-19 12:34:29
16251100262;24;2014-03-19 12:34:29
16251100263;23;2014-03-19 12:34:29
16251100264;24;2014-03-19 12:34:29
